小区名称,销售状态,位置,房屋类型,更新时间,售价/均价,参考总价
81栋长岛(商办),售罄,[相城]相城春秋路5号(春申湖大酒店东),四居(3)，五居及以上(2),,售价待定,总价待定
天宇佳缘(商办),售罄,相城 - 新贸街与盛北路交叉口（润信购物广场边农贸市场旁）,四居(3)，五居及以上(2),,售价待定,总价待定
上层9号,售罄,[吴中]塔山路9号,二居(1)，三居(6)，四居(1),,"均价8,796元/m²",总价待定
朗诗绿街南岸,售罄,[吴中-木渎]金枫南路1008号,二居(6)，三居(7),,"均价13,000元/m²",总价待定
中海独墅9栋(别墅),售罄,吴中 - 吴中星港街南延段墅浦路东800米（独墅湖西）,二居(5)，三居(1),,总价待定,
中海御湖熙岸(商办),售罄,园区 - 星港街、机场路、水坊路、湿地公园围合处,二居(2)，三居(5)，四居(9),,售价待定,总价待定
派客公寓(别墅),售罄,[相城]相城大道168号新尚商业广场内,一居(3),,总价待定,
中海珑湾,售罄,相城 - 高铁新城相城大道中环交汇以北（南师大实验学校西侧）,三居(2)，四居(1),2017.09.21,"均价17,000元/m²",总价待定
金御华庭,售罄,[吴中]晓市路以南,二居(1),,"均价12,371元/m²",总价待定
春申景城,售罄,[相城]春丰路,二居(1)，三居(1),,"均价8,928元/m²",总价待定
鑫苑鑫城,售罄,相城 - 相城大道北与南天成路南交汇处（紧邻高铁新城核心区域）,二居(2)，三居(4),,"均价8,263元/m²",总价待定
渭塘之星,售罄,[相城]渭塘澄阳路与刘珏路交汇处,一居(1)，二居(1),,"均价6,984元/m²",总价待定
金辉融侨城(别墅),售罄,相城 - 元和街道阳澄湖西路966号（人民路与阳澄湖西路交界处）,二居(6),,总价待定,
鑫鑫国际(商办),售罄,[相城]嘉元路2号（嘉元路与澄阳路交汇处）,不限(2),,"均价9,500元/m²",总价待定
金艺百汇广场,售罄,相城 - 相城苏渭路50号（相城大道渭塘邮政局对面）,二居(2)，三居(2)，四居(1),,"均价7,094元/m²",总价待定
中翔丽晶,售罄,[相城]相城大道1200号(大润发旁),一居(2),,"均价8,091元/m²",总价待定
正源悦庭,售罄,[相城]富元路与澄阳路交汇处（桂花公园南）,三居(3)，四居(1),,"均价8,580元/m²",总价待定
天宇佳缘(别墅),售罄,相城 - 新贸街与盛北路交叉口（润信购物广场边农贸市场旁）,四居(3)，五居及以上(2),,总价待定,
中梁天颂,售罄,[吴中]苏州市吴中区浦庄大道与锦福路交汇处,三居(2)，五居及以上(2),2017.06.28,"均价11,000元/m²",总价待定
中梁独墅御湖(别墅),售罄,[吴中]苏州吴中区甪直镇湖滨路188号,四居(6)，五居及以上(2),2017.10.28,总价待定,
首开常青藤,售罄,[吴中]环湖路399号（尹山湖运动公园北）,不限(2)，四居(1),2016.10.21,"均价19,000元/m²",总价待定
现代园墅(别墅),售罄,[吴中-石湖越溪]小石湖路555号,四居(2),2017.04.20,总价待定,
世茂御珑墅(别墅),售罄,吴中 - 金山北路688号（渔洋街南与金山北路西交汇处）,不限(3),,总价待定,
和风雅致(商办),售罄,园区 - 和众街215号（国际博览中心正对面）,二居(3)，三居(7),,售价待定,总价待定
正荣华府(别墅),售罄,[吴中-木渎]吴中区金枫路东花苑路北,二居(1)，三居(2),2017.07.14,总价待定,
浙建枫华广场(商办),售罄,[吴中-木渎]西临金枫路主干道，南靠向阳路,不限(4),,售价待定,总价待定
姑苏桃花源,售罄,[吴中-木渎]别墅区竹园路788号,一居(3)，五居及以上(1),2017.07.14,"均价15,838元/m²",总价待定
海兰堡,售罄,吴中 - 香溪东路9号（苏福路与金枫路交叉往南100米）,三居(3),,售价待定,总价待定
大湖城邦(别墅),售罄,[园区-湖西]高和路58号,三居(3),,总价待定,
中旅蓝岸国际(商办),售罄,[园区-湖东]星湖街东，淞江路北,二居(1)，三居(6)，四居(2),,售价待定,总价待定
华园新天(商办),售罄,[园区]园区唯亭镇迎宾路6号,二居(1)，三居(2),,售价待定,总价待定
置地青湖语城(商办),售罄,[园区-青剑湖]阳澄湖大道与展业路交叉口,一居(1)，二居(2)，三居(1),,售价待定,总价待定
雅戈尔太阳城缘邑,售罄,园区 - 东沙湖路和星华街交汇处（沙湖公园西）,二居(1)，三居(2),,"均价25,000元/m²",总价待定
星城铭座,售罄,[吴中]太湖新城商务广场,一居(1)，二居(2),,"均价6,417元/m²",总价待定
太湖天城MINI墅(别墅),售罄,[吴中]环太湖128号（文化论坛北侧）,不限(3),2017.04.21,总价待定,
国香园,售罄,[吴中]郭新西路134号（交通银行旁）,二居(5)，三居(5),,"均价12,696元/m²",总价待定
嘉盛花园(别墅),售罄,[吴中]东太湖南侧,二居(4)，三居(4)，四居(1),,总价待定,
龙潭水榭花都(商办),售罄,[吴中]晓市南路5号,三居(2)，四居(1),,售价待定,总价待定
国香园(别墅),售罄,[吴中]郭新西路134号（交通银行旁）,二居(5)，三居(5),,总价待定,
东方维罗纳,售罄,园区 - 科能路18号（阳澄湖大道与星华街交汇处）,二居(5)，三居(3),,"均价16,928元/m²",总价待定
星屿仁恒(别墅),售罄,[园区]园区机场路以南独墅湖西岸通达路1818号,二居(3)，四居(1),,总价待定,
中海世家(商办),售罄,园区 - 园区金鸡湖大道与星洲街交汇处（奥克莱斯对面）,四居(2)，五居及以上(1),,售价待定,总价待定
欧风丽苑(商办),售罄,相城 - 相城古元路288号（古元路与采莲路交叉口）,二居(5)，三居(7),,售价待定,总价待定
圆融星座天玺,售罄,[园区-湖东]园区旺墩路269号（久光百货对面）,四居(3),,"均价30,000元/m²",总价待定
都市VIP(商办),售罄,园区 - 园区唯华路2号（唯华路与星湖街交叉路口处）,一居(2),,售价待定,总价待定
中惠晨曦馨苑三期(别墅),售罄,相城 - 相城古元路66号（中惠晨曦印象小区对面）,二居(2)，三居(3),,总价待定,
沸腾CBD(商办),售罄,园区 - 园区现代大道与星湖街交汇处（工业园区管委会附近）,一居(2)，二居(1),,售价待定,总价待定
首开班芙春天,售罄,[相城]春申湖西路、金砖路交汇处(活力岛北),二居(3)，三居(3),,售价待定,总价待定
派客公寓(商办),售罄,[相城]相城大道168号新尚商业广场内,一居(3),,售价待定,总价待定
万融公元大厦(商办),售罄,[相城]阳澄湖西路与文灵路交汇处,不限(2),,"均价9,500元/m²",总价待定
泰和郡(商办),售罄,相城 - 开泰路1586号（金澄路与开泰路交汇处）,二居(1)，三居(1),,"均价18,000元/m²",总价待定
金沙富都(商办),售罄,园区 - 唯华路6号（星湖街与阳澄大道交界处）,不限(2),,售价待定,总价待定
御景花园(商办),售罄,[吴中-木渎]木渎灵天路2号,五居及以上(4),,售价待定,总价待定
东渡海派青城(别墅),售罄,相城 - 相城聚金路和联圩路交汇处（相城区太平镇附近）,不限(2),,总价待定,
君地新大陆(别墅),售罄,园区 - 园区唯华路3号（星湖街与阳澄大道交界）,一居(1)，二居(1),,总价待定,
朗诗东吴绿郡,售罄,吴中 - 枫津路与广建路交叉口（姑苏锦江大酒店旁边100米）,三居(4)，四居(1),,"均价20,000元/m²",总价待定
建邦华府(商办),售罄,[相城]华阳路39号,二居(1)，三居(3),,售价待定,总价待定
雅戈尔帝豪(别墅),售罄,相城 - 相城区齐门北大街西、阳澄湖西路北交汇处（万家灯火酒店西侧）,不限(1),,总价待定,
君地新大陆,售罄,园区 - 园区唯华路3号（星湖街与阳澄大道交界）,一居(1)，二居(1),,"均价10,579元/m²",总价待定
保利观湖国际,售罄,吴中 - 吴中尹山湖北路北侧（尹山湖北路和望湖路交汇处）,二居(4),,"均价12,787元/m²",总价待定
春申湖半岛名墅,售罄,相城 - 相城黄埭镇春秋路47号（春申湖西北岸，春秋大道南侧）,四居(1)，五居及以上(4),,售价待定,总价待定
文胥广场吴宫馆(商办),售罄,[吴中-木渎]灵岩山往西230省道683号南侧,不限(3),2017.02.21,售价待定,总价待定
岚山别墅(商办),售罄,[吴中-木渎]灵岩山核心别墅区230省道288号,三居(3)，四居(2)，五居及以上(8),,售价待定,总价待定
中海独墅9栋,售罄,吴中 - 吴中星港街南延段墅浦路东800米（独墅湖西）,二居(5)，三居(1),,售价待定,总价待定
德诚嘉元广场(商办),售罄,[相城]嘉元路与相城大道路口,一居(1),,售价待定,总价待定
宝润168广场,售罄,[相城-高铁新城]珍珠湖路与翡翠路交叉口,不限(1),,售价待定,总价待定
中恒广场,售罄,[相城]渭星商业街88号,一居(3),,"均价4,117元/m²",总价待定
春申景城(商办),售罄,[相城]春丰路,二居(1)，三居(1),,售价待定,总价待定
三江·尊园(别墅),售罄,[相城]阳澄湖东路,四居(3),,总价待定,
普罗旺斯,售罄,吴中 - 东山半岛临湖镇新市街518号（渡村站公交站台附近）,一居(1)，二居(2)，三居(3),,售价待定,总价待定
招商雍华府,售罄,吴中 - 木渎金枫路西侧（竹园路与金枫南路交叉往南300米）,三居(4)，四居(1),,"均价9,983元/m²",总价待定
红星国际生活广场,售罄,吴中 - 长江路与南环延长线（苏福路）交汇处,三居(2)，四居(1),2017.06.02,"均价25,000元/m²",总价待定
漕湖之星(商办),售罄,相城 - 相城北桥街道未来路1号（凤北荡公路与未来路交汇处）,一居(2)，二居(2)，三居(1),,"均价8,000元/m²",总价待定
尼盛西城,售罄,[吴中]胥进路东侧，时进路北侧,二居(2)，三居(1),,"均价9,629元/m²",总价待定
招商小石城,售罄,吴中 - 小石湖路6号（东临邵昂路、西临苏震桃公路）,三居(5)，四居(1),,"均价13,281元/m²",总价待定
海亮香榭里,售罄,相城 - 齐门北大街南段（润元路和齐门北大街交叉口）,三居(2)，四居(1),,"均价11,680元/m²",总价待定
天地源水墨三十度,售罄,[园区-湖东]钟园路和钟南街交界处,二居(2)，三居(5)，四居(1),,"均价23,575元/m²",总价待定
苏胥湾,售罄,[吴中-木渎]长江路与苏福路交汇口,三居(3)，四居(1),2018.01.10,售价待定,"17,800元/m²"
旭辉香格里,售罄,吴中 - 塔园路与长塔路交界处（香格里拉酒店以南3公里）,三居(4)，四居(2),2016.11.17,售价待定,总价待定
德诚嘉元广场(别墅),售罄,[相城]嘉元路与相城大道路口,一居(1),,总价待定,
渭塘之星(别墅),售罄,[相城]渭塘澄阳路与刘珏路交汇处,一居(1)，二居(1),,总价待定,
恒达中环百汇广场(别墅),售罄,相城 - 相城阳澄湖中路29号（阳澄湖中路与采莲路交汇处）,一居(3)，三居(2),,总价待定,
星湖尚街,售罄,园区 - 园区星湖街818号（星湖街与东延路交汇处向北50米）,一居(2)，二居(1),,售价待定,总价待定
太湖郡,售罄,[吴中]浦庄前青街与锦福路口(未名园南50米),二居(2)，三居(2),,"均价8,496元/m²",总价待定
朗诗绿色街区,售罄,吴中 - 吴中金枫南路1008号（苏福路与金枫南路交界往南100米）,二居(3)，三居(4)，四居(1),,"均价14,224元/m²",总价待定
三江·尊园(商办),售罄,[相城]阳澄湖东路,四居(3),,售价待定,总价待定
中翔丽晶(商办),售罄,[相城]相城大道1200号(大润发旁),一居(2),,售价待定,总价待定
智海商务广场(别墅),售罄,相城 - 阳澄湖西路777号（南侧紧临御窑花园住宅小区）,一居(2),,总价待定,
万科国际广场(别墅),售罄,[园区-湖西]东环路与金鸡湖路交界处,二居(2)，三居(1)，四居(1),,总价待定,
华园新天,售罄,[园区]园区唯亭镇迎宾路6号,二居(1)，三居(2),,"均价11,688元/m²",总价待定
天地源水墨三十度(别墅),售罄,[园区-湖东]钟园路和钟南街交界处,二居(2)，三居(5)，四居(1),,总价待定,
中海世家(别墅),售罄,园区 - 园区金鸡湖大道与星洲街交汇处（奥克莱斯对面）,四居(2)，五居及以上(1),,总价待定,
冠城水岸风景(商办),售罄,[相城]中市路1号（中市路与太阳路交汇处）,二居(1)，三居(1)，四居(1),,售价待定,总价待定
苏州御景苑(商办),售罄,[相城]阳澄湖西路与江日路路口,三居(1)，四居(1),,售价待定,总价待定
万融公元大厦,售罄,[相城]阳澄湖西路与文灵路交汇处,不限(2),,售价待定,总价待定
合景天汇(商办),售罄,相城 - 人民路延伸段与阳澄湖西路交叉口(陆慕桥西站台向西北400米）,不限(1),,售价待定,总价待定
星屿仁恒(商办),售罄,[园区]园区机场路以南独墅湖西岸通达路1818号,二居(3)，四居(1),,售价待定,总价待定
紫荆苑(别墅),售罄,[园区-湖东]园区沈浒路371号（九龙医院附近）,二居(4)，三居(1),,总价待定,
大湖城邦,售罄,[园区-湖西]高和路58号,三居(3),,"均价15,220元/m²",总价待定
启迪时尚科技城(商办),售罄,园区 - 园区唯新路60号（星湖街与阳澄湖大道交叉口往东500米）,开间(2),2017.10.27,"均价7,500元/m²",总价待定
东渡湖韵青城花园,售罄,相城 - 漕湖湾广济北路与凤北荡路交汇处界处(大圩娄路北),二居(6)，三居(2),2017.06.22,"均价9,600元/m²",84万元
华新国际天著(别墅),售罄,园区 - 夷浜路89号（科技城邻里中心附近）,不限(2),,总价待定,
金辉优步水岸,售罄,[相城-高铁新城]青龙港路以南（溢丰街以东）,三居(3),2017.08.04,"均价20,000元/m²",176-200万元
华润橡树湾3期,售罄,[相城]文陵路东，朝阳河南,一居(1)，二居(1)，三居(2)，四居(1),2017.12.28,售价待定,"16,000元/m²"
雅戈尔璞墅(别墅),售罄,园区 - 园区现代大道与榭雨街交汇处（东沙湖公园旁）,四居(2),,总价待定,
星湖名轩,售罄,[园区]星湖街独墅湖隧道出口,一居(1)，二居(1)，三居(1),,"均价18,468元/m²",总价待定
建屋商务汇,售罄,[园区]星湖街999号（东延路与星湖街交汇处）,不限(1),,"均价14,077元/m²",总价待定
弘景湾,售罄,园区 - 振胜路89号（胜浦镇通江路与振胜路交界处）,一居(1)，二居(1)，三居(1),,"均价10,444元/m²",总价待定
龙潭水榭花都,售罄,[吴中]晓市南路5号,三居(2)，四居(1),,"均价7,502元/m²",总价待定
太湖郡,售罄,[吴中]浦庄前青街与锦福路口(未名园南50米),二居(2)，三居(2),,"均价8,496元/m²",总价待定
山合坊(商办),售罄,吴中 - 吴中胥口镇230省道555号（石家饭店往西400米）,二居(1),,售价待定,总价待定
石湖金钻(商办),售罄,[吴中-石湖越溪]南溪江路与明溪路交汇处,一居(2),,售价待定,总价待定
温泉1858别墅,售罄,[吴中]太湖国家旅游度假区太湖大道66号,一居(1)，二居(1),,售价待定,总价待定
东环里(商办),售罄,吴中 - 苏州市吴中区东环与宝带东路交汇处往东500米,不限(1)，开间(2),2017.06.06,"均价8,500元/m²",总价待定
蜜蜂城,售罄,[吴中]镇澄湖西路,一居(1)，二居(2),,"均价9,259元/m²",总价待定
普罗旺斯(别墅),售罄,吴中 - 东山半岛临湖镇新市街518号（渡村站公交站台附近）,一居(1)，二居(2)，三居(3),,总价待定,
锦和加州,售罄,[吴中-石湖越溪]街道越湖路1111号,二居(3),,"均价12,282元/m²",总价待定
越湖名邸,售罄,吴中 - 越湖路118号（越湖路与长蠡路交汇处）,不限(1)，二居(2)，三居(2)，四居(1),,"均价9,300元/m²",总价待定
港岛花园,售罄,[吴中]映月二路108号,二居(3)，三居(1)，四居(1),,"均价9,795元/m²",总价待定
香滨水岸(别墅),售罄,[吴中]通达路2088号,二居(2)，三居(3)，四居(2),,总价待定,
香滨水岸(商办),售罄,[吴中]通达路2088号,二居(2)，三居(3)，四居(2),,售价待定,总价待定
中天和景苑,售罄,吴中 - 苏蠡路58号(长桥街道苏蠡路东侧嘉福桥站台附近),一居(1)，二居(3)，三居(3),,"均价13,000元/m²",总价待定
枫情水岸二期(别墅),售罄,[园区-湖东]星湖街与钟园路交汇处,二居(2)，三居(1)，四居(2),,总价待定,
天地壹号,售罄,吴中 - 光福苏福路与邓尉山路交汇处（光福镇政府东北侧）,不限(1)，二居(2)，三居(1),,"均价7,906元/m²",总价待定
朗诗国际街区(别墅),售罄,[园区-湖东]津梁街东、斜塘河北,二居(2)，三居(4)，四居(2)，五居及以上(2),,总价待定,
天地源橄榄湾(别墅),售罄,[园区-湖东]工业园区星湖街、淞江路路口,二居(2)，三居(1),,总价待定,
雅戈尔璞墅,售罄,园区 - 园区现代大道与榭雨街交汇处（东沙湖公园旁）,四居(2),,"均价19,874元/m²",总价待定
万科国际广场(商办),售罄,[园区-湖西]东环路与金鸡湖路交界处,二居(2)，三居(1)，四居(1),,售价待定,总价待定
大湖城邦(别墅),售罄,[园区-湖西]高和路58号,三居(3),,总价待定,
九龙仓时代上城风华里,售罄,[园区-湖东]现代大道与钟南街交界处,三居(2)，四居(1),,售价待定,总价待定
中新领袖天地(别墅),售罄,[园区]园区胜浦路258号（胜浦路东强胜路北）,,2017.04.27,总价待定,
香堤澜湾二期爱琴岛(别墅),售罄,园区 - 阳澄湖大道南小水泾西（和顺路与扬庭路交汇处）,四居(1)，五居及以上(1),,总价待定,
阿卡迪亚花境(商办),售罄,园区 - 青澄路99号（展业路和成义路交界处）,三居(1)，四居(1),,售价待定,总价待定
东湖林语(商办),售罄,[园区-湖东]苏胜路津梁路口,二居(1)，三居(3),,售价待定,总价待定
万科玲珑湾天萃,售罄,[园区]玲珑街1号(玲珑街与现代大道交汇处),四居(1),,"均价45,000元/m²",总价待定
东湖林语(别墅),售罄,[园区-湖东]苏胜路津梁路口,二居(1)，三居(3),,总价待定,
万科玲珑东区,售罄,园区 - 现代大道沿线，星塘街与东沙湖路交汇处,三居(1)，四居(1),,"均价20,000元/m²",总价待定
禾盛花苑(别墅),售罄,[吴中]银藏路1308号（渡村羊毛衫特色街区）,二居(1)，三居(6),,总价待定,
星湖名轩(商办),售罄,[园区]星湖街独墅湖隧道出口,一居(1)，二居(1)，三居(1),,售价待定,总价待定
招商小石城(别墅),售罄,吴中 - 小石湖路6号（东临邵昂路、西临苏震桃公路）,三居(5)，四居(1),,总价待定,
天邻湖景(商办),售罄,[吴中]甫澄南路三阳高尔夫南,五居及以上(7),,售价待定,总价待定
玫瑰99(别墅),售罄,[吴中-石湖越溪]越湖路98号,二居(1),,总价待定,
珠江首府天熙(商办),售罄,吴中 - 吴中木渎镇丹枫路333号(苏福路与珠江路交汇处向南100米),二居(3)，三居(3),,售价待定,总价待定
上层9号(商办),售罄,[吴中]塔山路9号,二居(1)，三居(6)，四居(1),,售价待定,总价待定
中国工艺文化城,售罄,吴中 - 吴中光福镇福东路99号（塔山路与230省道交汇处）,三居(2)，五居及以上(1),,"均价8,536元/m²",总价待定
太湖高尔夫山庄(别墅),售罄,吴中 - 吴中太湖国家旅游度假区环太湖大道68号（水星游艇俱乐部对面）,五居及以上(5),,总价待定,
海兰堡(别墅),售罄,吴中 - 香溪东路9号（苏福路与金枫路交叉往南100米）,三居(3),,总价待定,
万科见滨园(别墅),售罄,[园区-湖东]南施街、琼姬路交叉口,三居(2),,总价待定,
越湖家天下(别墅),售罄,吴中 - 吴中大道99号(吴中大道与邵昂路交汇处往南200米),二居(4)，三居(5),,总价待定,
雅戈尔璞墅(商办),售罄,园区 - 园区现代大道与榭雨街交汇处（东沙湖公园旁）,四居(2),,售价待定,总价待定
朗诗绿色街区(别墅),售罄,吴中 - 吴中金枫南路1008号（苏福路与金枫南路交界往南100米）,二居(3)，三居(4)，四居(1),,总价待定,
雅戈尔天宸,售罄,[园区-湖东]东沙湖路与北榭雨街交汇处,五居及以上(1),2018.02.28,售价待定,"24,500元/m²"
锦和加州(别墅),售罄,[吴中-石湖越溪]街道越湖路1111号,二居(3),,总价待定,
托斯卡纳(别墅),售罄,[吴中]苏州太湖边,二居(1)，四居(2),,总价待定,
苏州万达华府,售罄,吴中 - 吴中城区友新路与石湖西路交汇处,二居(2)，三居(4),,"均价12,000元/m²",总价待定
合景领峰,售罄,[吴中-木渎]金枫路268号（华润超市西南侧）,二居(2)，三居(1),,"均价14,601元/m²",总价待定
中海独墅岛(别墅),售罄,[吴中]独墅湖西南（星港街转墅蒲路往东）,不限(1),,总价待定,
越湖名邸(别墅),售罄,吴中 - 越湖路118号（越湖路与长蠡路交汇处）,不限(1)，二居(2)，三居(2)，四居(1),,总价待定,
御景花园(别墅),售罄,[吴中-木渎]木渎灵天路2号,五居及以上(4),,总价待定,
太湖缘(别墅),售罄,[吴中]渡村镇腾飞路,一居(3)，五居及以上(2),,总价待定,
招商长堤(别墅),售罄,[吴中-石湖越溪]小石湖路6号,不限(5),,总价待定,
姑苏桃花源(别墅),售罄,[吴中-木渎]别墅区竹园路788号,一居(3)，五居及以上(1),2017.07.14,总价待定,
广奕天之星(商办),售罄,[吴中]吴中区东吴南路与澄湖路交汇处,不限(2),2017.02.10,售价待定,总价待定
中澳广场(别墅),售罄,[吴中-木渎]苏福路华诚别克专营店对面,一居(4),,总价待定,
石湖金钻(别墅),售罄,[吴中-石湖越溪]南溪江路与明溪路交汇处,一居(2),,总价待定,
越湖家天下,售罄,吴中 - 吴中大道99号(吴中大道与邵昂路交汇处往南200米),二居(4)，三居(5),,"均价12,727元/m²",总价待定
温泉1858别墅(别墅),售罄,[吴中]太湖国家旅游度假区太湖大道66号,一居(1)，二居(1),,总价待定,
嘉盛花园,售罄,[吴中]东太湖南侧,二居(4)，三居(4)，四居(1),,"均价10,000元/m²",总价待定
悠尚生活广场,售罄,[吴中-木渎]中山东路中澳会展中心西侧,二居(3),,"均价8,125元/m²",总价待定
太湖郡(商办),售罄,[吴中]浦庄前青街与锦福路口(未名园南50米),二居(2)，三居(2),,售价待定,总价待定
嘉盛花园(别墅),售罄,[吴中]东太湖南侧,二居(4)，三居(4)，四居(1),,总价待定,
美田富尧山庄(商办),售罄,[吴中-石湖越溪]越湖路4188号,四居(2),,售价待定,总价待定
城南印象生活广场(别墅),售罄,[吴中]东吴南路98号,二居(2)，三居(2),,总价待定,
太湖水缘墅(商办),售罄,[吴中]腾飞路588号,五居及以上(1),,售价待定,总价待定
甫雅苑,售罄,[吴中]合兴路与育才路交汇处,二居(1)，三居(2),,"均价13,000元/m²",总价待定
太湖天阕(商办),售罄,吴中 - 吴中环太湖大道66号（太湖湿地公园对面）,一居(2)，五居及以上(3),,售价待定,总价待定
星城铭座(别墅),售罄,[吴中]太湖新城商务广场,一居(1)，二居(2),,总价待定,
港岛花园(别墅),售罄,[吴中]映月二路108号,二居(3)，三居(1)，四居(1),,总价待定,
珠江首府悦城(别墅),售罄,吴中 - 丹枫路333号（珠江路与苏福路交界处往南100米）,不限(1),,总价待定,
旭辉美澜城(别墅),售罄,[吴中]苏州东环·东进路出口,二居(3),2017.02.10,总价待定,
万科西郡(别墅),售罄,[吴中-木渎]木渎镇姑苏西路和谢村路交叉路,不限(2),,总价待定,
港龙财智国际(商办),售罄,[吴中]苏蠡路与澄湖西路交界,一居(2)，二居(2),,"均价11,000元/m²",总价待定
保利悦玺,售罄,吴中 - 吴中区环湖北路与东安路交汇处（尹山湖北）,三居(1)，四居(1),,"均价22,000元/m²",总价待定
瑞福花园(商办),售罄,吴中 - 晓市路甪直汽车站对面（甪直黄金干道晓市路南侧）,不限(1),,售价待定,总价待定
苏州福园,售罄,[吴中]塔山路一号,五居及以上(1),,售价待定,总价待定
新城石湖公馆(商办),售罄,吴中 - 吴中大道南苏州生活广场南（苏街越溪街交汇处）,四居(1),,售价待定,总价待定
中茵星墅湾,售罄,吴中 - 星港街和独墅湖大道交汇处（圣堤歌西侧）,一居(1)，二居(5)，三居(2),,"均价16,836元/m²",总价待定
天鸿尹山湖韵佳苑,售罄,[吴中]郭新东路和尹山湖东路交接处西北角,二居(4)，三居(1),2017.04.19,"均价19,000元/m²",总价待定
未名园,售罄,[吴中]浦庄大道与联东路交叉路口,三居(1)，四居(1)，五居及以上(1),,售价待定,总价待定
港岛花园(商办),售罄,[吴中]映月二路108号,二居(3)，三居(1)，四居(1),,售价待定,总价待定
锦和加州(商办),售罄,[吴中-石湖越溪]街道越湖路1111号,二居(3),,售价待定,总价待定
金御华庭(商办),售罄,[吴中]晓市路以南,二居(1),,售价待定,总价待定
衡园(别墅),售罄,[吴中]福坤路11号,四居(2),,总价待定,
金山别墅(别墅),售罄,吴中 - 木渎竹园路788号(中华园饭店附近）,不限(1),,总价待定,
嘉盛花园(商办),售罄,[吴中]东太湖南侧,二居(4)，三居(4)，四居(1),,售价待定,总价待定
绿地博墅,售罄,吴中 - 临湖镇新市街518号（普罗旺斯对面300米处）,一居(1),2017.10.28,"均价9,500元/m²",总价待定
中澳广场(商办),售罄,[吴中-木渎]苏福路华诚别克专营店对面,一居(4),,售价待定,总价待定
蜜蜂城(商办),售罄,[吴中]镇澄湖西路,一居(1)，二居(2),,售价待定,总价待定
上层9号(别墅),售罄,[吴中]塔山路9号,二居(1)，三居(6)，四居(1),,总价待定,
新城香溢澜桥,售罄,吴中 - 东吴南路与枫津路交汇处西北方向（致远大厦南侧）,二居(4),,"均价10,739元/m²",总价待定
尼盛西城(别墅),售罄,[吴中]胥进路东侧，时进路北侧,二居(2)，三居(1),,总价待定,
尼盛西城(商办),售罄,[吴中]胥进路东侧，时进路北侧,二居(2)，三居(1),,售价待定,总价待定
龙潭水榭花都(别墅),售罄,[吴中]晓市南路5号,三居(2)，四居(1),,总价待定,
融创·石湖桃花源,售罄,[吴中-石湖越溪]友新高架西、新郭港南,五居及以上(2),2017.04.20,"均价30,000元/m²",总价待定
太湖水缘墅(别墅),售罄,[吴中]腾飞路588号,五居及以上(1),,总价待定,
托斯卡纳,售罄,[吴中]苏州太湖边,二居(1)，四居(2),,"均价7,558元/m²",总价待定
禾盛花苑(商办),售罄,[吴中]银藏路1308号（渡村羊毛衫特色街区）,二居(1)，三居(6),,售价待定,总价待定
天地壹号(别墅),售罄,吴中 - 光福苏福路与邓尉山路交汇处（光福镇政府东北侧）,不限(1)，二居(2)，三居(1),,总价待定,
太湖水缘墅,售罄,[吴中]腾飞路588号,五居及以上(1),,售价待定,总价待定
姑苏桃花源(商办),售罄,[吴中-木渎]别墅区竹园路788号,一居(3)，五居及以上(1),2017.07.14,售价待定,总价待定
中国工艺文化城(商办),售罄,吴中 - 吴中光福镇福东路99号（塔山路与230省道交汇处）,三居(2)，五居及以上(1),,售价待定,总价待定
悠尚生活广场(商办),售罄,[吴中-木渎]中山东路中澳会展中心西侧,二居(3),,售价待定,总价待定
珠江新城,售罄,[吴中-木渎]珠江南路1083号,二居(1),,"均价9,333元/m²",总价待定
汉泰纯园(别墅),售罄,[吴中]晓市南路与东方大道延伸段,二居(1)，四居(2)，五居及以上(1),,总价待定,
甫澄熙岸,售罄,吴中 - 甫澄北路与迎宾路交汇处（叶圣陶实验小学旁）,三居(1),,售价待定,总价待定
美田富尧山庄,售罄,[吴中-石湖越溪]越湖路4188号,四居(2),,售价待定,总价待定
上饮合院(别墅),售罄,吴中 - 香溪西路与仓基路交汇处（香溪西路19号）,不限(1),,总价待定,
翠湖湾,售罄,[吴中-石湖越溪]吴中苏街8号,二居(1)，三居(1),,"均价22,000元/m²",总价待定
太湖锦绣坊(别墅),售罄,[吴中]湖绣品街,五居及以上(2),,总价待定,
阳光天地(别墅),售罄,[吴中]郭新东路南侧、尹山湖路西侧,三居(4),,总价待定,
托斯卡纳(商办),售罄,[吴中]苏州太湖边,二居(1)，四居(2),,售价待定,总价待定
太湖郡(别墅),售罄,[吴中]浦庄前青街与锦福路口(未名园南50米),二居(2)，三居(2),,总价待定,
蜜蜂城(别墅),售罄,[吴中]镇澄湖西路,一居(1)，二居(2),,总价待定,
珠江首府悦城(商办),售罄,吴中 - 丹枫路333号（珠江路与苏福路交界处往南100米）,不限(1),,"均价9,000元/m²",总价待定
永诚国际广场(商办),售罄,[吴中]澄湖西路与盘蠡路交界处,二居(1),,售价待定,总价待定
山合坊,售罄,吴中 - 吴中胥口镇230省道555号（石家饭店往西400米）,二居(1),,"均价2,500元/m²",总价待定
美乐城,售罄,[吴中-石湖越溪]邵昂路69号,二居(1),,"均价11,214元/m²",总价待定
绿地博墅(别墅),售罄,吴中 - 临湖镇新市街518号（普罗旺斯对面300米处）,三居(1),2017.11.02,总价待定,
